	node_0	node_1	node_2	node_3	node_4	node_5	node_6	node_7	node_8	node_9
ORC1	0.022647371958304907	0.011586961793025562	0.005076568328335654	0.015899012381421895	0.013653551001617753	0.007157757656188389	0.005663731199000685	0.009023581305445153	0.005406552070582266	0.006835197174993402
MAMLD1	0.017437588644004846	0.014772586513998641	0.008238218450952158	0.011151602134294671	0.015149074055307094	0.01416432949220612	0.0239664168340784	0.012045860539661985	0.01214944349405983	0.014231316002374437
SGCB	0.017731994272303455	0.015670624576040574	0.006987624862018216	0.02110628310138907	0.011866098853706543	0.008418722047230145	0.007165057339876036	0.012030197247572346	0.00722642925158371	0.007186748942646446
MOK	0.004421265377979429	0.007047666362855993	0.0035907921352462905	0.006923020925107355	0.007923634477519351	0.006672444139044446	0.008659187595239069	0.008802668706478611	0.007202431869883165	0.006810214791506561
CD40	0.04804633137096602	0.014229115786529033	0.007932927787110043	0.019032391585387626	0.03056225485208405	0.010603903320477141	0.010157977091103384	0.013520899569606379	0.009432202080184401	0.014003921787282493
PEX11A	0.04957561551572593	0.03304784362639136	0.012711128212358383	0.04112049146498726	0.03591998547167682	0.02010376285178279	0.018541926919423413	0.02890147664545122	0.01488352877916774	0.018228724863362203
CLTB	0.01174305771960616	0.014550706101745803	0.006106015159284904	0.020140262158568758	0.009150104726147076	0.0076726853600231635	0.005569447258548875	0.014015350596820601	0.00756742498987192	0.004949354087947024
CD58	0.006141344219607163	0.010601445069644508	0.005891581339927553	0.010944019473775879	0.008978958285320178	0.00581702424265285	0.0053909548778437325	0.013217637676526065	0.010270896488935626	0.007244607481053386
PLS1	0.01631673977512017	0.012463967166290073	0.005761676289917051	0.013096358515244528	0.013224146587177354	0.006996211425414594	0.006982655174911187	0.011033188049863897	0.008475316943428134	0.006472806763087518
PCMT1	0.015208501723844123	0.007425681494604062	0.0042808568171617	0.009293152628851858	0.010957305080088388	0.005315771482441137	0.00427609253068669	0.006866635180636246	0.005776164686127821	0.006099567724864868
RELB	0.010513177213103029	0.012229264916273101	0.0064708935537869635	0.012733226612245461	0.011651956053860473	0.005536811146819927	0.008429647839472226	0.013636028818095818	0.010403795916943103	0.00597551322968107
GNA15	0.030621671098983384	0.014105234144283803	0.007040226585611971	0.012689604123413212	0.021035292610824506	0.009404288521880159	0.011011604091818604	0.010725405379631802	0.010002808096054132	0.010666429046424154
INPP4B	0.016344363309601304	0.010357923899710082	0.005407723134308719	0.009803755466193503	0.013358445685328313	0.00908032433642677	0.013940465862583186	0.009212681033432191	0.00781747959882802	0.008906678156015993
CBR3	0.014260367199927427	0.016299579195582104	0.00860575402756803	0.019317332598195146	0.01366371358758619	0.009943904851024537	0.01951541676397913	0.02051629862704747	0.01438808825479805	0.010598315480814288
CHEK1	0.022383341100906125	0.009507231468484725	0.005131923992278627	0.009743656532108902	0.016232529784253647	0.007601321714506631	0.006658687037526151	0.008489405500674164	0.006936224865873926	0.007983848842804737
SMAD3	0.015616456917752156	0.017096274634538878	0.009613087718666955	0.02460097776984274	0.01963648338669417	0.008847714584387809	0.008909670813801056	0.020159382642788444	0.013981324403255519	0.007686065868244067
DAG1	0.02587699524323404	0.02145702445149202	0.008771871693792654	0.025451171384046064	0.018063026361151015	0.011630296351625274	0.013627766063173983	0.019117754400424403	0.010508326538209201	0.008597387247610801
PHKA1	0.009614114358460808	0.011966143311751554	0.006855980359675901	0.012615147271926964	0.00944410585129291	0.007704890327749411	0.00987169045618406	0.012099253695984694	0.00906820432224712	0.006600672787338125
FOXO4	0.010875982381223942	0.01429901501419284	0.006320167614681097	0.015274924641804166	0.013278043833093337	0.008004562045728617	0.005692423180579008	0.011480145911474476	0.007980153600091282	0.008579512515172997
PIGB	0.014153923721675774	0.008251600557252608	0.004844376860544298	0.009999457707999012	0.009156658385254582	0.0044008790472105565	0.005982599811962206	0.00886492042484598	0.006726701828994317	0.004560035973253197
PDGFA	0.007973915027062595	0.015748503429922307	0.008738543223139718	0.016333682971910936	0.012216217837467819	0.010091726350971289	0.013384718327430743	0.01494331920298014	0.014360315466295216	0.008299737395832145
CASP10	0.04395044171599928	0.015291812194905592	0.007774505638947259	0.020663126995195586	0.02736870600768993	0.01138367298972797	0.009997475109244314	0.014008064350741277	0.008846347393527054	0.013143474757187364
GHR	0.012093770792077917	0.019774023109959304	0.008207958340613426	0.025927615642327095	0.014236426863136852	0.012705388471600392	0.01406927178354491	0.016593198804851834	0.009915453902611714	0.00889008502112544
C5	0.008008601109278072	0.005237614204491718	0.0033307817948343824	0.005101924080579995	0.00563050060494271	0.008177389575724833	0.006346172157120628	0.0072028010794638634	0.005808570312765254	0.0056537755222861195
BTK	0.017110795700336218	0.029428219495831638	0.012548538502294801	0.03913611968398819	0.023695110586803077	0.017299222778150602	0.013123779463289171	0.028623165980726277	0.016548294474351157	0.013190877033913187
RPP38	0.011730172438553411	0.015122532610920687	0.008424945056779331	0.019229029373485793	0.013048463729427688	0.006257919430043772	0.009183423306943909	0.020387769581013855	0.015016087163714938	0.006365316822162856
SNX7	0.05865923826498508	0.017943533514717665	0.009502046425526284	0.02218414050384302	0.03868918327163618	0.014066978967734324	0.01269409744693016	0.017118991424521536	0.011933091256038286	0.016673594907510567
NOS3	0.012611668827697726	0.01651135231823918	0.008047138463757776	0.014763274263695047	0.011947802395274223	0.012264059474600948	0.017595485774137585	0.021153855069390926	0.019653140267915512	0.013675752499986702
SCYL3	0.013073138878452753	0.018530536528547095	0.010396664171482963	0.018237597672438422	0.014038058689428447	0.017706758333871125	0.017941998492299348	0.018355209579886525	0.015070003729321152	0.011076986370330118
ALAS1	0.02667439334099719	0.00863852097249125	0.0045677391631143306	0.010109318284411367	0.018372642849770957	0.005612780100647602	0.008301610016086645	0.008264992914757302	0.006923785179526982	0.008740839994402151
SYNGR3	0.01901468546476116	0.012526876753090475	0.005871851686936454	0.013982939929721508	0.015015565486217007	0.008473710957247032	0.007572569653412025	0.011359050319557919	0.007845482563694234	0.008809321823413933
BPHL	0.03601988364754304	0.013622381896391275	0.008122258883119106	0.0209941551113949	0.02280852073873854	0.009036113014661881	0.008972463803520398	0.013168858697263341	0.00990271347396864	0.010973914408578736
POLG2	0.02172332963404577	0.010069221519023367	0.005442706763809467	0.012407408915806176	0.015745837469253402	0.009179412613721957	0.015478116362709064	0.011389912463543208	0.008639898340370307	0.01000628562386425
NOLC1	0.005570252524717343	0.009069361486915253	0.004651966252737745	0.009833460026008586	0.006829717699165946	0.004868277274726097	0.00468005081183115	0.010138317767116031	0.006989638212635149	0.0036093109749691494
NFATC4	0.042602444277784486	0.017738393320663567	0.007951734274981777	0.021076600115981038	0.026915296969069743	0.014155729193770835	0.011067166701293579	0.01645646813926388	0.00954785595966352	0.013090426951038115
CCNA1	0.033280900023685514	0.0130039973885236	0.00707780892557845	0.01660077492842934	0.021930641923002432	0.011902921383443253	0.014943704062292522	0.014440728833927665	0.00958611733778056	0.012412835898575532
POLE2	0.005438271254829719	0.007317872182436233	0.004229766562251867	0.010905765759108399	0.0059320187080046495	0.0044760470576790294	0.005051977733024909	0.012030785879225606	0.007799802661019629	0.005629736871459811
DNAJA3	0.016841213576528444	0.005680003541576268	0.0029435983811599807	0.007142379564373806	0.010928220331219658	0.004194197840631602	0.00609835349468069	0.0056397867879792295	0.004537669486551327	0.0055023989982056765
FOXJ3	0.0191869591877472	0.00879677064690032	0.004218122485797555	0.012403639566626615	0.014608235636136295	0.00613782171525398	0.008489064327053032	0.0122779085773483	0.006789521385022415	0.009473080210459756
RNH1	0.006821423889919331	0.006976344396474233	0.00420740441737595	0.007734878783412904	0.005896543747096508	0.0065551364302265476	0.013353664061744704	0.008752328498596303	0.00854904254076893	0.005876287745823879
RAD51C	0.02383496921081922	0.008020629093339036	0.005737858815665661	0.010031956111411278	0.015404771141176108	0.00964763772373006	0.006385310174832306	0.008590967012660728	0.007197024719936057	0.010095027573342057
EPHA3	0.053511056945380504	0.054905197888841635	0.042627931270759485	0.14298834634586277	0.05402771901160007	0.06611481176635771	0.06953683981114618	0.07338590906935284	0.04560892414982535	0.057766386271758674
PRKCH	0.006281908388481232	0.011837438468212474	0.005648762070348695	0.012200200883937832	0.007526964658964915	0.01141746538798256	0.005363392605706146	0.01006059421094518	0.006467572116728324	0.007082222789383296
FUT1	0.051619707155773825	0.01902684795410006	0.009708721044069682	0.023385939865824476	0.03226719648508492	0.012472925157894802	0.01149359927913236	0.016909388838137335	0.011011701656171876	0.016210950067841314
ADRB2	0.009810105059066683	0.016157082936392037	0.007044367358798774	0.01747931744411985	0.011943904945874438	0.00992821170537172	0.011884431109952315	0.014570048747762665	0.010008257863800645	0.008722076615264805
GABPB1	0.014589473045865404	0.011140090028428808	0.006095250828137672	0.017709995526884296	0.013058835751643126	0.0066944363192251175	0.009600950499700946	0.01506240243139905	0.01041737702525149	0.00615847956147974
EGF	0.02149287397097305	0.011337183607546939	0.005224921372496954	0.013163716263670461	0.015486879333948394	0.007478198686791192	0.007847416077105446	0.010695591158872432	0.007957548738772805	0.007879512076381582
KIF14	0.007372536233378272	0.014655866453421165	0.006919142347619907	0.013350891754324188	0.010368305515489017	0.009031480824437957	0.014121517016679913	0.01400296939113857	0.011292480080132556	0.00848193135257003
ETV1	0.016876043604863764	0.009238599685644121	0.005152807542598175	0.00745078496164049	0.011079527577532914	0.008598810361847429	0.008256002869966117	0.008537792162453135	0.006153976939817426	0.007093579386021976
CSNK1A1	0.009673474118071304	0.009203675471788844	0.005097756315189103	0.014642052783592163	0.01005032127506815	0.005967447742378094	0.007192426397533283	0.013447074351363962	0.009317684195611286	0.00636208286086425
MAP4K4	0.017250608648910034	0.02818589491273459	0.010645292492560268	0.03606351766237118	0.014998660578867097	0.016584184375560966	0.011399522236464387	0.023660923807275837	0.013662436223224666	0.01079402075735319
GLRX	0.0036634665719977207	0.008113110438988458	0.003970667456838231	0.008431745171733366	0.005021516682685789	0.004756841753040246	0.004658589629652904	0.008587040750286329	0.005991686647619727	0.003308573956140254
PTPN6	0.006257335595410242	0.015813217046058262	0.006520979392986807	0.018308096012401947	0.007832046763028185	0.010288852218385127	0.012870893101191879	0.013151406622227203	0.007887045985373717	0.006232396086189874
CPSF4	0.020002640746868045	0.009343787576159484	0.004495374158096053	0.009085624642525783	0.014243481386036039	0.0045371127611006645	0.005813685988890658	0.00698894157120484	0.005883446417452381	0.006369893770297434
LPAR2	0.04155060220698411	0.014818987044050208	0.007674653669489218	0.015695382317003095	0.02624489975664935	0.01208078133761415	0.009612113791405093	0.013955862933883694	0.009107514418759876	0.012293473662467396
DFFB	0.022060986565685368	0.01996031136879872	0.006910984440995299	0.023076482620699033	0.013089280220065468	0.011732113306804078	0.01162075834971438	0.015113391514800028	0.008647929137905989	0.007367674014041851
SLC35A3	0.012007520669873931	0.011756164588379752	0.004809191671877145	0.013410128653443522	0.010439415510958316	0.006430971593088728	0.005066108017606486	0.009180671324037402	0.00568349085409997	0.0051175598603051395
HDAC6	0.009274235898781513	0.008919573207955021	0.005138427176584111	0.009844053495808169	0.007801749584015124	0.004800285240561871	0.005158034204940154	0.01025256093651742	0.007627688605593114	0.004868782888873023
GLI2	0.018243191457451156	0.00855503921080355	0.005764605508313123	0.009924832722474438	0.010563688404160658	0.010851074572142457	0.02164755277238756	0.0102060059138521	0.009600299322284884	0.009072145600597598
CDKN2A	0.011881995534992775	0.022008273651750947	0.010090971899679021	0.0226065502160113	0.013192644551756446	0.02012692678856972	0.019358441666671014	0.020536075847655516	0.014891262100461197	0.012833775691603067
E2F2	0.014133219557093794	0.022176889923648968	0.012120386218278696	0.015235569025029276	0.023129645061827114	0.022689655143235725	0.03428250671597682	0.02481928736618339	0.022645260128587683	0.02600495671956617
CDK6	0.023831384634361713	0.011663996667130862	0.007336243769603936	0.011921989968768526	0.01899295673197846	0.010828821892305732	0.009340370443192492	0.014422200162388498	0.010259621757283455	0.01336723409489122
AKT1	0.006689637981727198	0.007617360080434664	0.004817835482890043	0.008921472956156563	0.00617546801649118	0.003384584287771537	0.004696596462097701	0.010278355989576701	0.007798869250935173	0.005676066472006867
CASP7	0.033199904997390645	0.01699653044288385	0.010186528588695615	0.01832906109844241	0.023612345831472262	0.014118885107744934	0.01003876762348316	0.01795276285913419	0.011610179164320328	0.014964387408622578
TNIP1	0.010286891739166637	0.011626734206936723	0.007220367070569328	0.017509643685956807	0.011232232329167893	0.006379423355497365	0.008777849635806387	0.014968103897950856	0.010229195276971446	0.006007312668734543
TERT	0.03934487768874092	0.011644503700860415	0.006868155113804347	0.016225777378424188	0.025733193201693625	0.008314152940617959	0.012552607955070025	0.012089703140276742	0.010150272035351663	0.0121101174762004
PTPRC	0.03491199398954539	0.014777228134018893	0.008677999527640467	0.016276403736414532	0.024521220551497067	0.010731836463497058	0.013598435842859972	0.01230217649003542	0.010821409593694473	0.01373778094411082
TGFBR2	0.014463553189364518	0.009138149660102164	0.0058420328950285726	0.010410629601797604	0.012063201582553905	0.010139702375343387	0.0061195021220502325	0.011770192044084218	0.007588435596163331	0.007988897188339596
NFATC3	0.009298041849032511	0.012994004630034516	0.007151606852282074	0.016829251316583905	0.013817132819799065	0.009675833324162109	0.006259547496620132	0.01381415535298038	0.010389026418010455	0.007715428023999717
RAC2	0.046462541619835165	0.0512343150194103	0.02181515433931383	0.0352569382949158	0.050615341037334706	0.05554041326332581	0.05662457729280259	0.051768745994435116	0.049155081767450946	0.03048182164958185
POLR1C	0.01642118236664692	0.010713497084329737	0.0052158905832922105	0.01601501190609227	0.012880300674489538	0.0069446488264222625	0.010848202748557507	0.012375980480149073	0.009508749507101353	0.008838802414926865
NFKB2	0.017952433819907136	0.011598427381669444	0.0050842001691653645	0.012766148817039346	0.014114869523215895	0.006783148554251655	0.006540051714236033	0.009575063945470998	0.00584272365576064	0.006361745376727903
SYK	0.03589504600687528	0.014312886245617098	0.0070397975358998015	0.016139988605331914	0.024703585358821983	0.012954197785270485	0.009431004895904559	0.013858171403600832	0.009325399676896901	0.011929694724806875
CASK	0.0077320701110323645	0.01065892677023032	0.006471563654462485	0.011933215826966447	0.009136725751892954	0.00456157794755761	0.012064621773156014	0.012597093650820757	0.009940622698119178	0.005708338775448298
NCOA3	0.013516075646435926	0.006138342940159403	0.0037818077291329986	0.00800412641499152	0.009752346201384947	0.0035022866657491414	0.0063168216487916	0.007931264739106747	0.006139709981636045	0.005928382670538166
PSMD9	0.03689500156030022	0.021079901082313137	0.009018923966841378	0.02860213674982642	0.027957941289144164	0.012789670682560587	0.01187869573877766	0.022406856718909417	0.013391290744562178	0.013148106119138098
PROS1	0.026190705439080475	0.02022858429618833	0.008044482410909824	0.0234053770337213	0.01766977559519015	0.011206753680724726	0.009812188907758337	0.017379154769412302	0.009043573432747374	0.009742825655670808
CASC3	0.007559863080500145	0.013301413205105151	0.005741330589626582	0.01186981453626558	0.006926733720717391	0.005592949176751155	0.00620948884824693	0.00955300903888001	0.007182188224342401	0.004139980031417659
MUC1	0.017224964372508433	0.0185594862830379	0.009551209258489422	0.018525399723759932	0.01714197715633609	0.019137952574097054	0.01545325655907679	0.020545812837926166	0.01556194830548139	0.012831172329290106
ST7	0.005374287854345536	0.013759597061684887	0.005982949341148568	0.014352569222025843	0.006537880325539061	0.007554140714838091	0.005595699176845583	0.010194267034331793	0.005861081574664676	0.005332173821986078
NVL	0.045201283642276366	0.01426734560687748	0.007547347893462174	0.020296826025559232	0.027583612535374433	0.010297866793102062	0.01208742311811423	0.013592170989156912	0.010268614698937674	0.013523093884909309
MEF2C	0.03827379657212816	0.028672722022814	0.012261401689775126	0.03629351309559073	0.03482030165087962	0.015126005504081805	0.015158178583093356	0.025035481335611245	0.015515115063420829	0.015744107621859568
CHP1	0.008187319964250574	0.012902253219562914	0.00538694973207692	0.013925669252661043	0.008796089303767072	0.007885480103347362	0.006151975038401389	0.010786038042589636	0.008702880268841291	0.005032896131492152
HMGA2	0.02030271648113608	0.02082617020315001	0.009282684397635273	0.022339733855774275	0.01338920001293799	0.01267794660095338	0.013445740773975942	0.01927910099092328	0.01202946107169797	0.009345751126060632
CASP2	0.018782525531734737	0.010683396512969052	0.005205851256650996	0.011027956243388962	0.013982462221372852	0.0073841859932677785	0.0054862245289354124	0.010070189015948522	0.007651827699381301	0.007877967981058378
LSR	0.02851766462882477	0.008941760189073202	0.005595809532718215	0.012118863636505262	0.018051478648835138	0.006002858916160309	0.007756272389555808	0.00956973098205429	0.008072233090415382	0.008932011222301459
MALT1	0.04323447172233982	0.018225558645883044	0.011794243477765004	0.019863677873471323	0.028530969501403346	0.01872088500556382	0.015901879152178208	0.019635389514609233	0.015249346518752904	0.01931040344251339
TBPL1	0.004871836297125102	0.010583800119518825	0.00455495816769671	0.011120159617943647	0.00608725765211543	0.005589252590606869	0.006559684820778293	0.00888964971029073	0.006302547138333614	0.004948002220003861
CTNND1	0.04690765014692685	0.017003226564479033	0.007862224386049445	0.020443464027230917	0.029644606975170483	0.011427680210055725	0.010712206992353679	0.014102094489000948	0.009363316068430692	0.013405323111350594
CIAPIN1	0.011103447967903102	0.017062108478767504	0.00894906525071127	0.02776293663776686	0.01483105565882054	0.009261950477955326	0.007019396636730089	0.020804387673854577	0.012516289312048172	0.005500262885422998
BAX	0.03113025084997186	0.009420869690309476	0.005150430455566848	0.011672800873020304	0.02026035096244244	0.006619850435267688	0.007640976141005733	0.00888408761698361	0.006964489550190562	0.009378124898663758
PPARG	0.008959283749381533	0.010243328486878117	0.005790281700453922	0.012683986606692215	0.010897079569451672	0.006019946857447381	0.008676985088869478	0.014736948927324146	0.010471605063937258	0.007745911443183173
SPTAN1	0.024022862054740714	0.015119406046063443	0.007567454527911163	0.01589766961363802	0.019253799343078103	0.008711805814958671	0.00808191932975815	0.015348813534368263	0.010724379697949378	0.009419724462494958
EIF4G1	0.026050238088056437	0.022966614391437927	0.011457720859594213	0.018721277953985895	0.019762067436787996	0.014192330712168985	0.01739588277865668	0.017578919671309468	0.013112437621454798	0.015774689827016034
VAT1	0.012681884132966297	0.01704031753312279	0.009453696899999139	0.02764449549536547	0.015547909964260722	0.0084003955195674	0.008935908699194178	0.023858745120542212	0.014691007655436432	0.007251084318810564
MACF1	0.012381320231545933	0.010279910367045259	0.005735116362219112	0.009921783841167821	0.008520126228128429	0.003195808797462399	0.00617745489787698	0.009058571231825293	0.007589291543149855	0.005113111533413881
PARP1	0.00672852053216076	0.0072398245971932035	0.004788555948077717	0.007927560185275278	0.010933118890712953	0.005921148545745846	0.014426656638111551	0.008098676547069635	0.007636479531271719	0.006708722064953667
FDFT1	0.005363288139750009	0.00612828191925336	0.003601486133809111	0.007120707822447605	0.005990421264921473	0.003091043983961559	0.005406369366697643	0.007940870312309856	0.006085338039313407	0.004212158821123559
HSPA8	0.012761842977333257	0.009357939633369875	0.004228811589842208	0.01361540304102465	0.010755568054507893	0.006912344423249495	0.010285081109082583	0.013239164764035142	0.00798614354605365	0.010884013149805952
PDLIM1	0.021009533175228853	0.013606120516860273	0.007061743716685119	0.013605964965532302	0.01980228706275758	0.007616484088495528	0.012840327242019323	0.011983088541898352	0.009640430850565368	0.009529004040493973
EIF5	0.018479799621532997	0.00796161530270174	0.005171578340423356	0.010467609437134382	0.01359165436766937	0.004794851041005356	0.0054561404008077055	0.009735390807562336	0.008019284455276441	0.006522177322964357
CCND1	0.019487616383633798	0.014838925363682368	0.007305524510576539	0.016198298990910222	0.016019601064354655	0.008096428840214788	0.009868198753385808	0.01655681130229386	0.01122673363427873	0.009733029024987901
TMCO1	0.015225455432268985	0.007714111051210716	0.003955623502500782	0.009335783816564195	0.011434829697506229	0.0047828435263657055	0.006310206233804359	0.007059065402742559	0.005972768017125714	0.005764934802294712
OXA1L	0.0064831511912544736	0.006632694681287454	0.004431448113871405	0.009128852555629034	0.00564711218892911	0.003653921764778328	0.00521872587482452	0.009968531539581705	0.007292997002471825	0.004842922226606982
CDC42	0.011714664907656797	0.008896872655629913	0.004551576255637624	0.012382931624447938	0.009235845950678808	0.005431013499184841	0.008533110338451735	0.011507318269075558	0.008331046902117637	0.005327847225329315
TSC22D3	0.007730761842676509	0.0086738769319844	0.004275679636433176	0.008643830207046354	0.0071859865042531645	0.006659018631113874	0.006261274824857868	0.007754015253389475	0.0051087378164521675	0.004306150212808588
PTK2	0.007724552866165765	0.014582026465826743	0.00561964149321329	0.018939322883162385	0.010327281020549679	0.007396893517854149	0.004620381853601642	0.012576274645284763	0.00714668995949977	0.004460731269442742
ADH5	0.005087899403437298	0.008209225225436422	0.005009204456561986	0.009853501210212556	0.007975821809641499	0.004798984483261549	0.009353417069899178	0.009260321677014884	0.006945910669617606	0.00473599587383381
REEP5	0.027587953764223985	0.010687437524583374	0.0060264275409895336	0.012336260342759654	0.018905888962539866	0.00793282489350096	0.009325006241318138	0.01368643528526645	0.008801696482936675	0.010101459443831529
DUSP6	0.0037627015906964417	0.007920205697421665	0.003885439971623553	0.007334467038353415	0.00522326458641457	0.003410439797890927	0.004133877697277853	0.008001470117338245	0.006113282037267863	0.0030741453710019895
HLA-DRA	0.03690309237985486	0.01586148753654843	0.008204009263393658	0.015420510084643216	0.0256936340617897	0.009978193528747934	0.01617777157432416	0.013578694051684395	0.011297976517804679	0.012866981776439666
ATP6V1D	0.012879284202271407	0.007409636779457519	0.004159584508792327	0.008625333716505777	0.011276268159938107	0.004698491741996523	0.010411402457982942	0.00927817560468085	0.007818652424710724	0.006538099472254872
CYCS	0.006372298886449387	0.011678242024679595	0.005944759080346158	0.015273670586857142	0.009115290380727696	0.005051707482444623	0.005809112856225279	0.012822034925341888	0.008595204857294087	0.004564189635277555
CAST	0.02941844081762904	0.026388987607948968	0.014407003366308676	0.0429949253917775	0.02323700100594133	0.015168853209510814	0.016875579438764332	0.031397991367200194	0.022089919911077966	0.011378433487258796
LGALS8	0.02987674022831231	0.012461571535586833	0.005797519288626098	0.0109673879936304	0.020554979176401377	0.00808449267570919	0.008043147932736106	0.009281816239831465	0.007339533902022689	0.009118957371315795
BECN1	0.005403181534048148	0.010735800323624865	0.0045413303833999495	0.011183685579126905	0.0053269117114409	0.005306402390237195	0.005113305624338252	0.010525766040490932	0.006801141314549209	0.003132813008291056
ALDH7A1	0.0042871405550447324	0.008756164618994984	0.003953410951022415	0.008873499808459584	0.005196294816106632	0.008487499307269945	0.004819216159945505	0.007451094253120711	0.005256587322355963	0.005249149653709491
STAT3	0.012700787409309756	0.014726951521415553	0.0064300889676101435	0.017011809072154764	0.010492138511070826	0.00968787521914546	0.01063110810555118	0.013754307610432	0.008037742350976628	0.007042575324216124
DNAJB6	0.047693932406431584	0.03821189520098373	0.03425080293875426	0.04176218061610281	0.031448824218865946	0.034986720071013076	0.08434540829076408	0.03006762245911582	0.04588639551441923	0.04182760051329699
COPS7A	0.010874659144668309	0.0058409973230824615	0.003242245510411041	0.005922775506588231	0.007831692596723522	0.0032257577080853695	0.0034117668794124553	0.005246707002529966	0.0045471062943570565	0.004250244118241462
PSMB8	0.012975783609178733	0.009953135707364903	0.005141418924129322	0.011098217261155553	0.012583756178865263	0.00874941769821289	0.00936218418671879	0.009870766640117752	0.008944737188053031	0.006458594821651758
XPNPEP1	0.020058301328371952	0.016558640393444797	0.00698961504316574	0.01694008595489196	0.01796216275398556	0.008637902463528569	0.012648217386349539	0.012195631054076067	0.010683967918527316	0.009603738922644886
RALGDS	0.005939874115723533	0.007701598597528353	0.004581493005523107	0.009535038238349103	0.00703447869998549	0.0065924456881009865	0.005261527391064494	0.010667621384111096	0.006963942827650077	0.004650287607110829
CORO1A	0.06594218211876808	0.020360245002495753	0.010894923922456896	0.024745421050695576	0.044199741341461374	0.016125527632743067	0.014174555051202459	0.019674528984838444	0.014645638499877819	0.01910718096431284
GLOD4	0.005603733481973804	0.007706159699853916	0.004213254291804814	0.008857809598294597	0.00542318873958243	0.004334963523364091	0.003852395197513634	0.009366276607255353	0.006678121683490883	0.003253677767647164
DLD	0.005238000784439992	0.008716227800495375	0.004627408014540566	0.012040416366640308	0.007993204932044237	0.0050811271733252365	0.0059663841917728085	0.012834355417857225	0.008440420145440289	0.005503251484402203
IFRD2	0.02120434039884148	0.03367062171088921	0.015696112050618084	0.044496389878323175	0.03178793749893647	0.017083513064779572	0.026134434315948144	0.035338881089154534	0.0205819582511354	0.015484712149348368
TSPAN6	0.006815352873212967	0.01418126499043572	0.005300177571503602	0.014818612147344439	0.008305353606460128	0.007911862949393203	0.0062547589017186685	0.011948601519823583	0.007534399109420333	0.006413853792910804
CDKN1B	0.005531668203529742	0.008759928592386314	0.004056358684710888	0.013004524071755551	0.006792093472271645	0.005679751107860746	0.0046835596694138944	0.010568114898082537	0.005577981782192834	0.005661354839904179
PRPF4	0.006054536847834495	0.012331233523361133	0.006612164716475988	0.011685690899822826	0.008936659737952903	0.008914408970282995	0.008213917325283185	0.013101024789355388	0.010935971272154225	0.006519540513713083
CYB561	0.017110150949694	0.015626991255277216	0.006596680524968887	0.016069174326994767	0.018489202076388274	0.008561794775605702	0.011800678125398352	0.012066616517691097	0.010902606478586372	0.010669082348760562
MAN2B1	0.016863885535019815	0.010808797603768345	0.005324919788613499	0.011002989438614715	0.012684289376931624	0.0062558441689873736	0.006343891181111964	0.010894792983135494	0.007000682206359868	0.007611105052180901
MBOAT7	0.012940332939544752	0.02077086118205929	0.00860845604537608	0.026057610086897196	0.019535289307548793	0.010074547798233545	0.007016645553341545	0.017484187474813274	0.010599746579852975	0.008476652841943837
FOS	0.021717222512498104	0.026141543345426344	0.01153130182649621	0.015089247439185818	0.01897067801731426	0.019735102117591923	0.015579352106844468	0.023060260486659327	0.021200638930303318	0.013755737900745222
TUBB6	0.014088838536285637	0.013139997676632764	0.007684518812981182	0.023304725433804654	0.010999274725570635	0.007878117897349957	0.010639223030259564	0.017846014839105674	0.011957007696931454	0.006224956312980254
CBR1	0.004730372186555416	0.007821478197800906	0.004072040903468757	0.007566967467356555	0.005738859832478167	0.0034084115929390833	0.004615230639889813	0.008411918458295328	0.006415511850655476	0.004813419157334083
MFSD10	0.015987044406218905	0.022150763854015848	0.027968119319926835	0.03449506405230505	0.03215149163144021	0.0199467652820973	0.03296011972402694	0.04101909978509923	0.025969072977987867	0.045044642695797645
SORBS3	0.012080538540277626	0.010911482193841077	0.005397861516673608	0.012338174445928992	0.010244518948619713	0.0068303234212300015	0.016749819311895654	0.010480944961979646	0.009402319147983342	0.006807116187910915
SMC3	0.02943744552241539	0.014153695509500406	0.007239909869550572	0.016410087553474947	0.0227567494954836	0.0083426731266716	0.009306664961705978	0.013687384487303672	0.011222188273094865	0.01136624332978129
SFN	0.03146139684883061	0.020942051415164895	0.010213645809767705	0.025330177178816873	0.026328304638812167	0.00938792335502985	0.010772488442130797	0.02216899693223355	0.01576525889648962	0.011349035478995823
NR2F6	0.02872318767863424	0.009710178960399185	0.006568535091551909	0.013266520504041712	0.018281422600417544	0.006203264677117951	0.006960458269949628	0.010612825464516527	0.009062074791502485	0.010400349822222451
TSPAN4	0.016131596640314654	0.010579217333904005	0.006923226288421945	0.017834515052348673	0.0122528378837662	0.006589409577435353	0.010775771514517963	0.015689044467272473	0.011813427197182202	0.007047184203673771
GADD45B	0.009412344436453694	0.012422462454409094	0.00758028178171924	0.0183007868002561	0.01306425855792932	0.0071670243055166815	0.00858978001603467	0.015977219260706728	0.011891216231618517	0.006502129339246676
PSIP1	0.016514942376087235	0.014952365647232466	0.007188042039085956	0.021678081237295463	0.017765630646771315	0.007964068986891403	0.0077754220769914615	0.01660400152361612	0.010259739827789358	0.006831008858318095
IKBKB	0.017357409887108325	0.010336354940939797	0.005070590978464437	0.011336424781149653	0.01380293687815913	0.005281012923083727	0.00671195544746326	0.008791406391401474	0.006887963104480976	0.006410168692780252
