	node_0	node_1	node_2	node_3	node_4
DNAJA3	0.0052408590435848255	0.01066078462981278	0.00703750116098308	0.003944155323787364	0.0071757242612043
FOXJ3	0.006319740885952105	0.012806508958915568	0.0086368776826112	0.0066208289922705735	0.014031091910006871
RNH1	0.004223134672566374	0.0049163049241570935	0.0054292251429288296	0.005527948902823906	0.008636675670129771
RAD51C	0.007614188193241595	0.01585867988207467	0.009491237644444607	0.006331818044309381	0.010275273837795109
EPHA3	0.10014053439028169	0.04829004892540693	0.059758598530895816	0.04805430141268535	0.06007464920386631
PRKCH	0.009827675207272804	0.003617177450053236	0.005643162926213426	0.007131418354917084	0.006544594262679145
FUT1	0.0166659141086976	0.032560371905844994	0.020452435460662416	0.012673120679316526	0.021010857637636007
ADRB2	0.012822991093608647	0.0075349584978559436	0.011170879030252009	0.009811403840432283	0.012948690767273369
GABPB1	0.007712107834765442	0.009549284402344146	0.008086445972191096	0.009512090675468468	0.02076092198643141
EGF	0.006467423741326548	0.014233741662244797	0.010670618063973748	0.007710850546709643	0.01280844741333327
KIF14	0.009801306654210718	0.005674959767895217	0.009155267867217229	0.008304027924333426	0.01168473899381544
ETV1	0.005428875966571246	0.011012270665668164	0.008609486476246792	0.005667331652003385	0.007616983957071151
CSNK1A1	0.006805018729336358	0.006342731507172341	0.005981792561802665	0.008392195739942168	0.01698024149517567
MAP4K4	0.02777241887983676	0.010513862684964652	0.014588850081174847	0.015225135301849489	0.017695967619092933
GLRX	0.007031352178117723	0.0026893997391953025	0.005122985724616609	0.005805928730060747	0.006279768689682407
PTPN6	0.015166325592728399	0.004090295247086272	0.008441330373749209	0.009276938824498817	0.007059067150125118
CPSF4	0.0052379064736833925	0.013107575837605273	0.00984228259582444	0.005847100331338319	0.008323102882433915
LPAR2	0.008057181695158669	0.026947105971386096	0.01744410317967652	0.010558664444850282	0.017074405336559587
DFFB	0.018196366346138762	0.013631884157444376	0.011345904059720725	0.009349762169719373	0.011639652059423775
SLC35A3	0.010498964313055815	0.007833686693714157	0.008700836358479276	0.006776975954311208	0.006246523447418918
HDAC6	0.0064470821828210125	0.007099069687488799	0.006801509860806324	0.006984151106146121	0.009611324593822052
GLI2	0.005629098709698697	0.012637078509112266	0.00861238408615871	0.006815328597761004	0.00915499809098297
CDKN2A	0.017010968535445502	0.008274641709240832	0.01314621404556937	0.013764020248042472	0.01841517974624162
E2F2	0.019205451489648428	0.013528368824391053	0.014596022134433697	0.011154475018009036	0.0265501207558711
CDK6	0.008598894915952646	0.015556685477275067	0.011427058099352341	0.00944475091486765	0.01412472944541678
AKT1	0.0036519001694641064	0.005688241743605502	0.004986805702779961	0.006658186633298484	0.011558133273265285
CASP7	0.013532227313289208	0.021256859080241535	0.01571691824199488	0.012659662614570756	0.021159785455705446
TNIP1	0.00898179181216789	0.009632186612054202	0.0065505684771828745	0.01015470308009962	0.01957428118457306
TERT	0.009132603858013143	0.025177589430696996	0.015904662747933285	0.008974064882592747	0.015893101080057544
PTPRC	0.007696954832885163	0.02230422729088539	0.01506254300821472	0.009667245528438098	0.01613076798633901
TGFBR2	0.00778194962393307	0.009431576818994218	0.00801375814791051	0.0077195315305157225	0.013886645045311098
NFATC3	0.00924496786713128	0.007042400340739297	0.008750857021921977	0.009299017079720924	0.01993672846367146
RAC2	0.03127943880167011	0.03146382873280289	0.02149933220458562	0.030378787203835474	0.03177608109211039
POLR1C	0.010438966299127677	0.010744188306263915	0.0076810299498826645	0.006992664127381113	0.013844682050744456
NFKB2	0.008611238378131514	0.011666594282972214	0.010310361713288127	0.007106333007538819	0.009367317661779262
SYK	0.007787188518721636	0.022864520814302566	0.015681161478205828	0.009806059930153306	0.017262339216496097
CASK	0.004859530425466028	0.0056172083322264055	0.006540439041295586	0.008991258808831296	0.015174335255630915
NCOA3	0.0033978155738222673	0.008786862361072121	0.006729606352775974	0.005071666576844366	0.007482872113831599
PSMD9	0.015412074898692271	0.024263575179640933	0.017681252817385522	0.013982833318086769	0.028169970615705118
PROS1	0.019481078734002816	0.01610217443508359	0.013030069279011696	0.012010428902374222	0.015169914507219683
CASC3	0.009628229354625878	0.005555939454464768	0.007117418252416731	0.006800746303838179	0.007381295711474664
MUC1	0.013511092629729542	0.01226789475462138	0.013117099050525764	0.012574173510459268	0.01867726960520949
ST7	0.011872439426924675	0.0032751845793772064	0.006451658850537481	0.007484055659413418	0.006099844772321502
NVL	0.013471029869778892	0.028905661257489723	0.017377346648392893	0.009859787264562324	0.01767530341140058
MEF2C	0.022877114071815034	0.02550611082360637	0.02371543937850157	0.017645439469002277	0.03211500478839215
CHP1	0.011337431589493387	0.005241786064825469	0.006920799208941221	0.008423017886378737	0.007384923658107735
HMGA2	0.018747188225609963	0.013061562038925155	0.012094361511684722	0.01314215162433793	0.01496696616749069
CASP2	0.007818409525896335	0.011738176715231965	0.00875462307809485	0.008083824553339725	0.011070238090557396
LSR	0.006071650282852472	0.019006830492279587	0.0119404637825472	0.00767973120958793	0.01111061532627397
MALT1	0.016141699876496378	0.028598251275501512	0.01814511556119768	0.013317453388058526	0.021597539992634043
TBPL1	0.009869476932232958	0.0033702807919784926	0.005933892011216424	0.006346866595179493	0.006316932519818079
CTNND1	0.0137031356809205	0.029639596652952092	0.018889055796776077	0.01036107104181162	0.0188433245546806
CIAPIN1	0.01419429628794026	0.008984898591029584	0.008967154041963014	0.013852635510438834	0.028515285421865356
BAX	0.006667846570930181	0.019919299150228956	0.012919734888766453	0.006855378230330675	0.012194349765158995
PPARG	0.007069289743177739	0.006955244549234294	0.00835275911172296	0.009404548486722822	0.013963325931617379
SPTAN1	0.011374162372849519	0.015018173202345587	0.011731827056046282	0.01185004004998487	0.017256256427489357
EIF4G1	0.010271106270996951	0.01787958100235885	0.01726692057885214	0.012168855040540239	0.020216982067042436
VAT1	0.010699506250466487	0.009980694368445057	0.009033842646530845	0.015374082983596885	0.033119370839295566
MACF1	0.0037304378030523964	0.009090386753848701	0.006671263409373655	0.0064091879832605695	0.01166320746790023
PARP1	0.005214603023310427	0.006475601026981324	0.0068353689063814	0.005042887661973544	0.012182615463729736
FDFT1	0.0037646939590218315	0.004333936416217425	0.004049324567008131	0.004949749193820981	0.008565601661478899
HSPA8	0.00758533543791834	0.008752779358719277	0.007020236709451631	0.006852503568593297	0.014572897531533686
PDLIM1	0.00800626352398207	0.013989074881536057	0.012453284929213904	0.008509641699484738	0.01749249207818721
EIF5	0.004796065659852249	0.012085038653301317	0.00877611131158274	0.006716575367225429	0.009395501154482844
CCND1	0.011514165541838237	0.01222446651475891	0.011187300609498466	0.011260973190779174	0.019356960480623568
TMCO1	0.0062295835359217015	0.010211855466865507	0.008539136905410204	0.005463992136398922	0.006394646084531882
OXA1L	0.0034646913054206824	0.005241219573312838	0.004858838587132207	0.006418043763475424	0.011300537435038557
CDC42	0.005979733090917485	0.008436793656647564	0.006531101860646069	0.0069407546859207745	0.014583676008164568
TSC22D3	0.007191476193756323	0.0053798306404029515	0.005729495883655517	0.005269510151388863	0.005283593566785388
PTK2	0.01261802413162788	0.005921656184915006	0.007748422656942273	0.008580760637590522	0.014659989872546584
ADH5	0.0037825408953746057	0.004886065764763568	0.004688320355586509	0.005988737948747097	0.014057424715300564
REEP5	0.00768063502845945	0.018559286301808607	0.012401657974207073	0.008387018542174418	0.017656236584952145
DUSP6	0.004850665420532298	0.0032060499401357677	0.0036978459849885126	0.004800295967995256	0.008718076489955984
HLA-DRA	0.008749602745759194	0.024011266818242467	0.017553455602795868	0.010166584613134499	0.015836401009391925
ATP6V1D	0.004856340561784687	0.008471716559680233	0.008612718624305807	0.0064411748282801485	0.008005950011588466
CYCS	0.0066205488718791144	0.005383516106134865	0.005722260271039808	0.00810895436579402	0.017080951690639373
CAST	0.02251164533652445	0.021664863068269553	0.014189353624066281	0.020651113626190654	0.039828211697252286
LGALS8	0.006469637592061233	0.019035718153875655	0.01282777369272851	0.007265412169983479	0.013092120032109527
BECN1	0.00883404190356245	0.0036714689134615375	0.005410193803836457	0.006998939838146859	0.009653564621192604
ALDH7A1	0.007250734545560413	0.0027254284830524117	0.004733255311867576	0.005235413906375171	0.004997704914270854
STAT3	0.014307341015741631	0.00797991942567161	0.008614785296383903	0.009716865848796554	0.010658704677041895
DNAJB6	0.03235661748286087	0.03700847736720257	0.03793927290362089	0.018384938303625864	0.05949559466505418
COPS7A	0.0037437068594105482	0.007411310629913611	0.006011248079801452	0.004040712103139028	0.005036367585341275
PSMB8	0.007226949527312883	0.008254382495026455	0.008128784997328086	0.007117345865726806	0.011458011841752259
XPNPEP1	0.012623562958408985	0.013087652768430474	0.013283519673578634	0.009140720855896645	0.009984879829355779
RALGDS	0.005231097366681001	0.00453553360835803	0.005119465800412539	0.00640075589159666	0.01353549693187938
CORO1A	0.013730399483353388	0.04160082885947914	0.02671093648349337	0.015045823168342434	0.02740256510607038
GLOD4	0.00545399273807167	0.004620334640370066	0.004792481472056921	0.006183595758359071	0.00984502295328773
DLD	0.004597471380817935	0.004770085108875885	0.00504587148354706	0.0074514544677491195	0.013674328385350258
IFRD2	0.02827383590579158	0.01682564538133275	0.0229408521652973	0.02334732223989975	0.04546897138187772
TSPAN6	0.01260156405300004	0.004503819392394905	0.007195212574006294	0.006846549184888313	0.007732184334330413
CDKN1B	0.007025422791659253	0.0041154776112873204	0.004779017466329678	0.006457770810418979	0.012264213478887964
PRPF4	0.006209179905860523	0.005559602007040748	0.0065044152806153326	0.007580998014884058	0.01632956581463869
CYB561	0.012601721552441889	0.010247141091557896	0.012555787829990814	0.009121727457181775	0.013891940462777396
MAN2B1	0.007919776943469284	0.010463675715795458	0.008467275815616664	0.008085023610578492	0.011673682177724935
MBOAT7	0.019059875129921203	0.00969575974470692	0.013962210550454218	0.01255927532419183	0.020818399158672812
FOS	0.013513520277475018	0.013558412520538363	0.017960430400160057	0.01331364666197931	0.0194154050865602
TUBB6	0.010733833668038399	0.011003179868204687	0.0069062533834850235	0.011566198708510929	0.02274232213390491
CBR1	0.004469262196809965	0.003899256058143865	0.005175216948169884	0.005808182823687094	0.008844875517657105
MFSD10	0.016498757934837325	0.01807211276317421	0.01981706773444875	0.01805694272232678	0.04732292768686208
SORBS3	0.007193476806740594	0.008366233994105436	0.008013875121223429	0.006419527481002925	0.012698470821316402
SMC3	0.010169773071373867	0.01914130136228583	0.014849167614882851	0.009596500846587043	0.013414747931524229
SFN	0.01091801424380061	0.021484877784884403	0.01625105522138909	0.014037528125803113	0.032391857330710774
NR2F6	0.005662562558896246	0.018685010065727762	0.011425597372892324	0.0077439900697351075	0.011839530069800873
TSPAN4	0.007165854649611295	0.011450239797522408	0.007484192183174785	0.00987411171333159	0.018233626575941724
GADD45B	0.010073528900220096	0.008232702618704511	0.008592653114274103	0.010932943595867405	0.022499255501315013
PSIP1	0.011382629364689726	0.011025045840978461	0.011015164409094442	0.010782389674574743	0.022752222292516423
IKBKB	0.00783463428992132	0.0113924675029694	0.010235664716135644	0.006845648899020227	0.007321447467484084
BAD	0.011312052685123194	0.009666955570996756	0.00719828470300464	0.006395412501543613	0.009304010908504115
STXBP2	0.007210193955250876	0.009791307943371168	0.007437911094152012	0.01224520626149284	0.023077812044380617
ABCC5	0.015919402588866566	0.010762381335251781	0.009202729217091267	0.009554314463355385	0.009859314700306479
KIF2C	0.017193297461876693	0.03238186997350664	0.023249075554860058	0.016744690607994557	0.021653193638903202
GRB10	0.00869017877633856	0.004627430828714111	0.0055992850480529235	0.007695118575238749	0.01206631445596587
ARHGEF2	0.008117464938058585	0.0041633973126898845	0.005991753693850778	0.006180461789901017	0.0073355447170143796
AURKB	0.006092916225289455	0.018002917970008917	0.012484702559840908	0.007046535321951252	0.012824452287752173
MKNK1	0.01567562516927509	0.023910545700597717	0.015267187120536848	0.01221557108982174	0.021344027309389696
RPA3	0.005531231530911877	0.01117577093646859	0.008147329993245295	0.004991421792441386	0.011757704027155065
RAB27A	0.007559756850202686	0.023482572528782938	0.01544788175722117	0.009077421941291882	0.016132323529558627
HDGFRP3	0.008052613571984097	0.005209896112495989	0.005372434317557776	0.0061519698707397045	0.010369634051054694
GSTZ1	0.005467711344335818	0.007390363147379576	0.005546844219672949	0.010092278428078603	0.022464463155517488
RRS1	0.009991473161336624	0.004364017527534062	0.006523917833317464	0.007367146999724049	0.009392129444157177
EED	0.0040234300303423265	0.005548462853311465	0.005277866136283849	0.0059963345902622756	0.012334396678235668
GNAI1	0.053365142752391376	0.019347892869746693	0.035060430863808695	0.03132233735787335	0.03862051310421297
PRUNE	0.012203912533924608	0.0037017629804823996	0.0076719266620112435	0.007753677112381084	0.007729489706805642
EPHB2	0.006249943818673967	0.005715071500357228	0.005134580099130245	0.008458952534872942	0.009891010106215991
GATA3	0.018748115759480127	0.00883569268458973	0.012690499262251949	0.011004755674116172	0.013770117452265153
ACAT2	0.007454792411417231	0.022698104521313784	0.014000834181751446	0.00834150743993102	0.013650481069818629
PAK1	0.024349047493727297	0.011043398135585403	0.014293433570967812	0.016431321761739233	0.026631191805627917
CETN3	0.008353057019684746	0.006719700645192216	0.007351224492075812	0.007181363646447596	0.005570068158230541
CBLB	0.005103575580985995	0.008852600780078133	0.006726498129317447	0.006004728553161092	0.008181299676277056
GATA2	0.011090923533646362	0.006043793527953661	0.005809181947397704	0.006402426932840295	0.0062018959258069275
TGFB3	0.018681273596699233	0.041238973954829374	0.027779854280211045	0.016710078754738476	0.030228697856095697
CXCL2	0.00988167197660825	0.014822345492997125	0.01115360912082071	0.006850735423335614	0.013067133436372561
HIST1H2BK	0.0038609503860035743	0.004582688277776867	0.004496999210769198	0.004644494766684015	0.01087287789018128
ANXA7	0.007812673557663838	0.003940520782957256	0.0059542662414179175	0.005640897188318236	0.006184275644423332
SPP1	0.004038519338010634	0.005335298215205058	0.004885729578481652	0.008315542532777906	0.017643984429353294
PUF60	0.0035559216517112493	0.0018411591808492136	0.002442487573145927	0.0023086529584962507	0.004996709938771015
CFLAR	0.006151484414130067	0.01164545460353826	0.008413391433528056	0.007305926165982461	0.01624408922603157
PRKCQ	0.006979028241916373	0.015562845698927852	0.011378921417657537	0.007251294497165933	0.012272289121820868
MAPK13	0.014064658727969337	0.012009252829965504	0.011949177299358599	0.009930060390610245	0.01017492498624354
FYN	0.01858188545223651	0.011776434573618108	0.015673761550899133	0.015199410467867127	0.01729496547692972
RPL39L	0.010232745092976926	0.004904475535646976	0.007405451229866927	0.009143607622528124	0.013507920918031609
PLA2G4A	0.03981539755248847	0.0413520885388336	0.044064667153856735	0.022699635829463667	0.07551674472265879
DYRK3	0.004232751195215847	0.009219205846180249	0.00740704930359387	0.005646603591997566	0.01108385953488152
ME2	0.009170363047471115	0.00990947653036555	0.008453523598113027	0.009920392983979119	0.02173682699555273
ACLY	0.003937639514208187	0.00378809196737106	0.004618775648479995	0.0046513351189000325	0.007955301780191097
CHEK2	0.009331256243242114	0.010179585192978161	0.008113966902530185	0.006896455266368307	0.014076063534401807
GPER1	0.008748722422225625	0.02573367733882923	0.017788581921143992	0.01154679858299796	0.01993258391531633
HMG20B	0.007241523370409406	0.014988709283895323	0.011489340866949244	0.009078769074440694	0.012058162620400848
LYN	0.026918550653929528	0.010229077629926737	0.016319627656036433	0.01565608417537406	0.020655654463557577
GRB7	0.01778180797736488	0.023951503857869445	0.014806217977918583	0.012857153735348341	0.025509171571077915
DHRS7	0.010273518611176721	0.006866698828665876	0.007202284453761501	0.006446920378242942	0.00911460342492281
TPM1	0.005382729115624344	0.004625143225739685	0.003761994166195413	0.006251440574080775	0.012375620325760749
HSPA4	0.004969433024646169	0.0120890793587205	0.007511037977530361	0.004208898892931056	0.008323990375158059
MLLT11	0.004900550516390021	0.00899975060632196	0.007751072805536965	0.008806186994109663	0.01980937622483751
CDK7	0.003213996238036813	0.008653971396718845	0.006196539180663534	0.003896572047638963	0.005464909272669038
RAE1	0.006548804384077582	0.00901545999521248	0.008684022290795453	0.00591237724915239	0.006249303887975532
BMP4	0.009874032058011972	0.030057830776239466	0.01828886327626391	0.01021727742431503	0.01830731330608833
BDH1	0.007623761243568635	0.009825446925746424	0.008414209293262618	0.006597569332553592	0.009929750689422742
BID	0.013643144672225426	0.026067094215249182	0.016601945267150812	0.010560153324323751	0.019716636939878626
BLVRA	0.0072870468186657725	0.010872690929502564	0.009942200638815148	0.007564228397314364	0.009125412731823674
LSM5	0.00597364270370861	0.009471352676698908	0.005974355592910019	0.006331622384258429	0.010577159123300399
TXNDC9	0.03626741159879809	0.01569422056015128	0.022298961647236756	0.02549882099990414	0.04126787331774536
MTA1	0.0064773069009325815	0.006723347545927715	0.006391961430166159	0.007123463880874996	0.015007770054766893
CXCR4	0.010530481447134418	0.021359105998142135	0.01563576617387149	0.0100005850009698	0.015874469788504417
COL4A1	0.00787338433662748	0.019286602352309685	0.012507047739293302	0.007348770046906245	0.013240776766528708
RNF167	0.3081324668980808	0.2392318239973364	0.21681691255417102	0.15738073575665776	0.12938869266393335
WIPF2	0.006944424400047838	0.007063843775064833	0.007678480717233346	0.007257563465094762	0.00896958023758083
TBC1D9B	0.005501956358166007	0.009819827486688007	0.007423718193454739	0.008235352388227538	0.014959445161209232
ADGRG1	0.005694184818468531	0.019326030391559293	0.012496967000576032	0.007407488013691894	0.011670570340053501
HN1L	0.004090111348932091	0.005598444920370013	0.004525755320672025	0.007881628829493855	0.016297641011736943
ZMIZ1	0.007506930149176104	0.01681585605139427	0.010522994943704771	0.008672576323522394	0.016933436266146875
PDS5A	0.007937302199277727	0.010211709618041973	0.007199509623552867	0.009625520475454298	0.017717855281208842
IGFBP3	0.0031070675572717273	0.004466392822790926	0.004109145367346286	0.004000873751470013	0.006036607717317272
XPO7	0.010672888242566098	0.005228991900766159	0.008903489741634922	0.009462814365312145	0.013642222075902414
CRKL	0.005909105473304506	0.011480895115874246	0.007553495668186959	0.0055366500327242866	0.008642096481636715
COG4	0.008186390288067077	0.0077044814609197034	0.007088185633429159	0.008812977577614903	0.013384256734493083
H2AFV	0.0037371859705099125	0.011438510876715517	0.007061277245846624	0.005220843162210688	0.00899463343266335
FBXO21	0.007044226778119468	0.023466783469507774	0.01516333243413749	0.008739660383843556	0.013843862322404811
ATP2C1	0.010623517856040333	0.012693260387616614	0.01057408222087148	0.007607552449786011	0.009946182570421916
TMEM97	0.00440807528082761	0.0037946254608397737	0.004105256061078927	0.00523853023131923	0.01133999206829244
SUZ12	0.0034969170906253184	0.008217951923428848	0.0056243172403069325	0.005266336409431526	0.008803339191559921
TXLNA	0.007526815781411979	0.008332750706405254	0.007881877529941149	0.006436859991260443	0.006698538927115992
TFDP1	0.010621908540970115	0.012551263256073369	0.011153855636767974	0.010527109751576627	0.019745732555253893
VGLL4	0.0031472210909709556	0.004939818729925306	0.0047591360695088455	0.00589570639223202	0.013420827085639814
UBE3B	0.0045052889947162535	0.0031925308932604854	0.003787887508701548	0.003497513225358101	0.005993860944206059
KIF1BP	0.004562681797944789	0.00581820590303126	0.005069709798645131	0.006543814443660339	0.013302510179259217
SPRED2	0.005916063270523457	0.020486660383522187	0.01207537265941234	0.007390576315653496	0.014373740490805769
KAT6B	0.00829422070548247	0.0035761530428584268	0.00569127014905425	0.007578498868154298	0.011222619826387512
GPATCH8	0.009485608231181617	0.0065328648683425725	0.0067315811690696	0.007473905155224857	0.01106224959723541
ADO	0.007555408375880409	0.019729933395055743	0.012395322056920963	0.007457093218906649	0.015585382724865078
ATP11B	0.012202956447701618	0.02934274435879574	0.01818988918446262	0.010484269485381599	0.0190926593868138
ZNF451	0.004052884249045246	0.006320369781503713	0.005653043048227003	0.0066283719559038405	0.013883075933419595
RBM34	0.0027290405141112044	0.002168596943392286	0.002922595380966967	0.003019838937134592	0.005176027916863875
ARID5B	0.010470322176617993	0.02389343429767667	0.018362530990084766	0.010723309377285384	0.020638554622651677
CHN1	0.00914051017443221	0.005554157637286252	0.007084930236836091	0.007465979723207338	0.0138925342786154
MAPK1IP1L	0.009912238841268824	0.005503795699372453	0.006819696876095951	0.005961215087816026	0.005147582968588053
DHX29	0.0054089067453073	0.00248330039267528	0.003549876196996677	0.004086779188910371	0.004688667338285165
JADE2	0.009528597455635543	0.01753198635557237	0.011744231653681467	0.010266056470192228	0.021090883603342696
TIPARP	0.004206546275753147	0.005402047734765398	0.005289413944475427	0.007155169274684465	0.015211095969243455
KDM3A	0.005174934508082699	0.014917006216409325	0.010242388445102855	0.0066189664837694685	0.009849217087011607
PCCB	0.0047275046720249925	0.005121582104185278	0.005108091121170883	0.005891173110003497	0.012595826028589116
PLEKHM1	0.01945612363639822	0.029885367936676767	0.019430191280280135	0.013772285202580038	0.020620777570109442
JMJD6	0.0031089646012313296	0.006232615540058756	0.005472845261043949	0.003804064616190433	0.006032000564969623
PIK3R4	0.012612202209000594	0.007313485748397564	0.007476344525533835	0.008931901998102976	0.011030426974405348
CAMSAP2	0.010078114238189809	0.01638337032044111	0.01014289231486034	0.006715227928579398	0.012810397952733638
KIAA1033	0.004555659885321173	0.006771651223073382	0.005156851928234447	0.005594463093295904	0.010889504385821125
SLC1A4	0.020139375828058744	0.013072087680665579	0.016050885169662923	0.014810673048042315	0.030095623375830438
ASCC3	0.008334837068858876	0.01944664253666292	0.013336338192856316	0.0118325833026259	0.025031054089792084
SLC25A46	0.009357573780639238	0.014863241626489106	0.01172847709960214	0.011167314099997343	0.02734969904123355
RRP1B	0.00897352705840776	0.013961960077917867	0.011454107282129547	0.01089415030242413	0.021541525047357585
AXIN1	0.007800484206898035	0.01158472873083281	0.009210058169721133	0.007032666969443308	0.009778816116873949
DCUN1D4	0.009595710848383131	0.01663989695901383	0.012442967379662747	0.008341044856061049	0.011924189933557528
MAPKAPK5	0.0036991790301819445	0.004532612212088835	0.0037683029373811894	0.005473432822318312	0.011933736831629854
C2CD2	0.012926492727183131	0.010704273977475573	0.009497114282249763	0.008827876055910464	0.010985065042968922
WDR7	0.008596086322289998	0.016431096858797265	0.010774939438030259	0.006358119811369074	0.012573580176083636
SUPV3L1	0.01848199641783385	0.02451306333425758	0.01709685671023993	0.012679350829141806	0.01662352089834566
CDK19	0.013733056345473615	0.00753472240012667	0.010420813663746866	0.00981424083178306	0.009261143099479738
THAP11	0.006027148264956497	0.008171182899252566	0.007715467023824528	0.006810180063047623	0.009821673279841686
C2CD5	0.00493426980769817	0.008551698211292893	0.0060235205973135355	0.0056738024297200255	0.006759941218154561
POLR2I	0.006856022375924199	0.0025069540306622813	0.003415197262941291	0.004162909623697086	0.007192969855112113
RFNG	0.010860740516199497	0.018164730845753152	0.011047892401299568	0.007587983819731253	0.013902184428967422
RPIA	0.004055268779851354	0.00618612382755438	0.005981341350409513	0.00680174530108819	0.011778841949620998
TLK2	0.00676865724502494	0.0185371776424708	0.012374808469716732	0.007602355912005442	0.014255646239809858
TIAM1	0.01256886034852458	0.00507981385490318	0.007215812138362225	0.007989069172703325	0.009596941609873504
HOXA10	0.009751627174678403	0.004764069879720538	0.007056391380475713	0.00631366095253509	0.007217635026292807
COG7	0.010042151081576065	0.023306852491610023	0.014892806787963344	0.011587881592076035	0.021005366311080183
TICAM1	0.009514135534137247	0.013707344131992323	0.011395073828679806	0.007941900160710884	0.009009546682073615
KLHL9	0.005220967622662188	0.007086277909952927	0.006664734743433089	0.00470695792018297	0.006822921449380124
SNX13	0.010764143802106527	0.017176466861465445	0.010503111829203927	0.007751640037862416	0.013629175165354604
SRC	0.014762975483835325	0.022525009147502245	0.0168386117703581	0.012252347206215024	0.022748844145021922
GDPD5	0.005370910810084159	0.017012527271143482	0.011130783857989468	0.006401354901012278	0.012132907922119683
PLCB3	0.004891574312754218	0.012675553072195072	0.008618662459412618	0.007725290889777247	0.012698716295059033
TBX2	0.009949919123169592	0.014086061123142873	0.009822252018331602	0.010021108753099748	0.01724464590252625
APBB2	0.010764028555758452	0.026111393012145434	0.018191057728183985	0.012571213839632703	0.025394774408941445
FCHO1	0.003977796929160965	0.009350847882016308	0.007184341947109922	0.005081544359175447	0.007680102417745615
FAM69A	0.014536419271751049	0.027048525100336514	0.0173508145808984	0.010381663481326799	0.018817720532221402
ASAH1	0.006971740231983264	0.007577017852057742	0.006468554161814843	0.005940703555756064	0.010007778456109033
SMARCA4	0.01432464100788624	0.005502394984598842	0.008273009651655302	0.007804297574241961	0.0066280043112348945
SOX2	0.012064240978144267	0.031731388166420675	0.022231888058965733	0.013354914714406408	0.02408236064842985
HOXA5	0.006780227769404795	0.007698009432699365	0.007084538968016854	0.006620539524464672	0.008547893258809506
TMEM110	0.008193412404047605	0.00516345688030763	0.005271244119207933	0.006755749802036897	0.006447620508613377
ATP5S	0.007733267419865969	0.0166071571869039	0.011216280920082203	0.006256624207352025	0.012321791797751789
TBC1D31	0.005775869555085523	0.007421001920105584	0.005574846715911915	0.00861834199286989	0.01826494200297551
NFKBIB	0.005824783128327201	0.007323207458696747	0.007104782812330074	0.009091851295292528	0.018985774531401076
CTTN	0.009731347515914843	0.008544634158117603	0.009154691227262207	0.01186294640311399	0.023394926117640245
PARP2	0.006947282642896023	0.005865258117591817	0.007425499241618489	0.009605748817473064	0.017612912563716023
AKR7A2	0.0031498727036141975	0.0063215264645663394	0.005730247100257123	0.004466407586219829	0.006512692293556275
ACAA1	0.006086961478962636	0.004087371206261047	0.004152286457721665	0.0052459170981643925	0.010927955034959589
SPDEF	0.011164741374521812	0.02596382274333551	0.017120229872081012	0.009717068717924307	0.01633717550875317
RALA	0.003092788034458623	0.0058711154341680415	0.004654809645869768	0.0036258611212460286	0.004564953582818663
ETS1	0.016235071690780048	0.023756865324995345	0.015433325924143353	0.01047301779174795	0.015627447770445946
CCNB1	0.002511258144314296	0.007165321999105477	0.005205790468513978	0.0027825535455571018	0.005685428213131519
ZNF131	0.0031098058395365403	0.0032374491877457485	0.0029715365007812835	0.0031556162022335957	0.004422835549706994
FEZ2	0.020077661973590084	0.03884474592659527	0.027855515566485963	0.01606195371366161	0.02970402986356606
NSDHL	0.005405269555925825	0.013477108040425166	0.009204012690184239	0.007308518660521895	0.01428355240576196
DNM1	0.005743871744088648	0.008257727068528174	0.006571940913329329	0.009032588758156766	0.01307399067524392
UBQLN2	0.007008639873915621	0.010854683293345251	0.0066201446902822755	0.006888237346272837	0.011762830609989608
MAST2	0.0059204206108195755	0.010383573752379154	0.008107810433200783	0.007006286132365437	0.0077865574266873655
TRIM2	0.012387004373273306	0.032621708839605114	0.019565108287037836	0.011111567651272924	0.020065028552847333
IGHMBP2	0.012201798416052897	0.01949501033048232	0.016437926660625896	0.010926110539914288	0.017948196028794505
NR3C1	0.010043904074222823	0.00708616825043481	0.007631696445569896	0.00916479649948177	0.013049200285330112
PPP1R13B	0.013689121004531337	0.023147423585060743	0.01581399624727862	0.010034707621018362	0.016169179841505853
CCL2	0.01111309348440496	0.008764383875642668	0.007294576526742063	0.007603260384031888	0.013283702158161801
ERBB2	0.008007547566189854	0.0105009429015854	0.009250829621476001	0.00909683247235073	0.019406236691659366
RRP12	0.008957329175573365	0.004464604235014163	0.006914091057222342	0.006138185642874071	0.005961342259524633
HOMER2	0.007192940879272951	0.006320020587048366	0.00655053273285273	0.007908522104719654	0.012536943367989859
VDAC1	0.008672751547319661	0.0028497346442806926	0.005243044949848048	0.00546349788947986	0.005525800642096458
HERPUD1	0.0058306576807072045	0.005018188980298249	0.0057566432382194724	0.005098427234826038	0.009922773703320141
GAPDH	0.008972367354264281	0.01667207500669081	0.013596364615850327	0.010696162577335685	0.025425010486939847
HLA-DMA	0.020413317139742766	0.010382284257517482	0.012009862637222942	0.012044586741434906	0.011538001132995595
IDE	0.010840704268873355	0.01072523971375815	0.008481702934974453	0.008235401263606822	0.013571910999446756
NGRN	0.012547400977360297	0.008705149006833952	0.009673417641481628	0.007930936107107172	0.011105327553843016
